playIdUnique,nflId,x,y,event,pff_role,pff_positionLinedUp,pff_beatenByDefender,pff_hitAllowed,pff_sackAllowed,pff_nflIdBlockedPlayer,pff_blockType,officialPosition,displayName,passResult
2021091207494,47848,27.94,39.23,qb_strip_sack,Pass Rush,RE,NA,NA,NA,NA,NA,DE,Zach Allen,S
2021091207621,42367,28.25,21.02,pass_forward,Pass Block,LT,0,0,0,42365,PP,T,D.J. Humphries,I
2021091207621,53073,16.98,40.12,pass_forward,Pass Rush,NLT,NA,NA,NA,NA,NA,DT,Teair Tart,I
2021091207621,47802,21.7,37,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DT,Jeffery Simmons,I
2021091207621,39965,21.24,33.06,pass_forward,Pass Block,LG,0,0,0,47802,PP,G,Justin Pugh,I
2021091207621,46110,30.08,42.45,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,OLB,Harold Landry,I
2021091207621,52480,24.93,33.04,pass_forward,Pass Block,RG,0,0,0,53073,PT,G,Josh Jones,I
2021091207621,47784,31.51,43.25,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Kyler Murray,I
2021091207621,38779,27.2,34.15,pass_forward,Pass Block,RT,0,0,0,42031,PP,T,Kelvin Beachum,I
2021091207621,37130,19.26,30.49,pass_forward,Pass Block,C,0,0,0,53073,PP,C,Rodney Hudson,I
2021091207621,42365,31.44,27.84,pass_forward,Pass Rush,ROLB,NA,NA,NA,NA,NA,OLB,Bud Dupree,I
2021091207621,42031,26.18,40.03,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,Denico Autry,I
2021091207660,42365,34.29,25.18,pass_forward,Pass Rush,ROLB,NA,NA,NA,NA,NA,OLB,Bud Dupree,C
2021091207660,52480,25.28,30.53,pass_forward,Pass Block,RG,0,0,0,42031,PP,G,Josh Jones,C
2021091207660,47784,29.6,39.48,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Kyler Murray,C
2021091207660,47802,18.56,34.38,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DT,Jeffery Simmons,C
2021091207660,42367,32.23,23.92,pass_forward,Pass Block,LT,0,0,0,42365,PP,T,D.J. Humphries,C
2021091207660,38779,30.78,31.67,pass_forward,Pass Block,RT,0,0,0,46110,PP,T,Kelvin Beachum,C
2021091207660,39965,21.03,30.27,pass_forward,Pass Block,LG,0,0,0,47802,PP,G,Justin Pugh,C
2021091207660,37130,26.7,32.48,pass_forward,Pass Block,C,0,0,0,42031,CL,C,Rodney Hudson,C
2021091207660,42031,24.2,36.18,pass_forward,Pass Rush,LE,NA,NA,NA,NA,NA,DE,Denico Autry,C
2021091207660,46110,29.09,38.49,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,OLB,Harold Landry,C
202109120776,38629,27.41,32.1,pass_forward,Pass Block,C,0,0,0,47848,CL,C,Ben Jones,C
202109120776,41237,25.39,32.72,pass_forward,Pass Block,LT,0,0,0,37084,PP,T,Taylor Lewan,C
202109120776,38538,25.43,29.65,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Ryan Tannehill,C
202109120776,52539,27.19,26.85,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,NT,Rashard Lawrence,C
202109120776,38551,27.35,24.33,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,OLB,Chandler Jones,C
202109120776,47865,27.37,27.44,pass_forward,Pass Block,RG,0,0,0,52539,PP,G,Nate Davis,C
202109120776,37084,25.06,33.18,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,J.J. Watt,C
202109120776,47848,27.09,32.75,pass_forward,Pass Rush,RE,NA,NA,NA,NA,NA,DE,Zach Allen,C
202109120776,35472,26.1,32.47,pass_forward,Pass Block,LG,0,0,0,47848,PP,G,Rodger Saffold,C
202109120776,40124,28.71,23.21,pass_forward,Pass Block,RT,0,0,0,38551,PP,G,David Quessenberry,C
2021091207839,42365,75.89,20.22,pass_forward,Pass Rush,ROLB,NA,NA,NA,NA,NA,OLB,Bud Dupree,C
2021091207839,52582,76.17,25.42,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Larrell Murchison,C
2021091207839,46110,77.85,29.07,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,OLB,Harold Landry,C
2021091207839,52480,76,26.98,pass_forward,Pass Block,RG,0,0,0,52582,PP,G,Josh Jones,C
2021091207839,39965,72.66,23.54,pass_forward,Pass Block,LG,0,0,0,53073,PP,G,Justin Pugh,C
2021091207839,47784,77.4,23.14,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Kyler Murray,C
2021091207839,38779,77.82,28.15,pass_forward,Pass Block,RT,0,0,0,46110,PP,T,Kelvin Beachum,C
2021091207839,42367,77.23,21.28,pass_forward,Pass Block,LT,0,0,0,42365,PP,T,D.J. Humphries,C
2021091207839,37130,76.45,25.52,pass_forward,Pass Block,C,1,0,0,52582,CL,C,Rodney Hudson,C
2021091207839,53073,71.46,23.41,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DT,Teair Tart,C
2021091207863,42367,72.01,21.09,pass_forward,Pass Block,LT,0,0,0,42031,PT,T,D.J. Humphries,I
2021091207863,52480,71.84,25.27,pass_forward,Pass Block,RG,0,0,0,47802,PT,G,Josh Jones,I
2021091207863,42031,71.18,23.89,pass_forward,Pass Rush,RE,NA,NA,NA,NA,NA,DE,Denico Autry,I
2021091207863,47802,70.68,24.85,pass_forward,Pass Rush,NT,NA,NA,NA,NA,NA,DT,Jeffery Simmons,I
2021091207863,42365,73.96,27.62,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,OLB,Bud Dupree,I
2021091207863,47784,74.74,24.11,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Kyler Murray,I
2021091207863,39965,72.05,23.35,pass_forward,Pass Block,LG,0,0,0,42031,PP,G,Justin Pugh,I
2021091207863,47899,70.12,22.52,pass_forward,Pass Rush,RILB,NA,NA,NA,NA,NA,FS,Amani Hooker,I
2021091207863,37130,72.22,24.56,pass_forward,Pass Block,C,0,0,0,47802,PP,C,Rodney Hudson,I
2021091207863,38779,74.05,26.86,pass_forward,Pass Block,RT,0,0,0,42365,PP,T,Kelvin Beachum,I
2021091207930,47865,19.26,23.08,pass_forward,Pass Block,RG,0,0,0,52539,PA,G,Nate Davis,C
2021091207930,38538,15.49,27.75,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Ryan Tannehill,C
2021091207930,52539,20.68,23.8,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,NT,Rashard Lawrence,C
2021091207930,37084,19.2,23.55,pass_forward,Pass Rush,NRT,NA,NA,NA,NA,NA,DE,J.J. Watt,C
2021091207930,38551,17.91,31.92,pass_forward,Pass Rush,ROLB,NA,NA,NA,NA,NA,OLB,Chandler Jones,C
2021091207930,41237,18.32,31.18,pass_forward,Pass Block,LT,0,0,0,38551,PA,T,Taylor Lewan,C
2021091207930,42401,16.61,25.4,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,OLB,Markus Golden,C
2021091207930,40124,16.02,25.08,pass_forward,Pass Block,RT,1,0,0,42401,PP,G,David Quessenberry,C
2021091207930,38629,18.95,24.33,pass_forward,Pass Block,C,0,0,0,37084,PP,C,Ben Jones,C
2021091207954,37084,20.84,25.26,pass_forward,Pass Rush,LE,NA,NA,NA,NA,NA,DE,J.J. Watt,C
2021091207954,47865,19.88,27.49,pass_forward,Pass Block,RG,0,0,0,37084,PP,G,Nate Davis,C
2021091207954,41237,24.53,31.71,pass_forward,Pass Block,LT,0,0,0,38551,PP,T,Taylor Lewan,C
2021091207954,38629,21.46,26.38,pass_forward,Pass Block,C,0,0,0,37084,CL,C,Ben Jones,C
2021091207954,40124,18.88,28.47,pass_forward,Pass Block,RT,0,0,0,37084,PT,G,David Quessenberry,C
2021091207954,38538,20.62,31.34,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Ryan Tannehill,C
2021091207954,42401,19.31,28.2,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,OLB,Markus Golden,C
2021091207954,35472,23.24,30.24,pass_forward,Pass Block,LG,0,0,0,38551,PT,G,Rodger Saffold,C
2021091207954,38551,25.49,32.11,pass_forward,Pass Rush,ROLB,NA,NA,NA,NA,NA,OLB,Chandler Jones,C
20210912081095,52410,107.11,26.09,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,Chase Young,C
20210912081095,52414,108,23.81,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Justin Herbert,C
20210912081095,46082,105.52,23.7,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DT,Daron Payne,C
20210912081095,35462,107.17,25.43,pass_forward,Pass Block,RT,0,0,0,52410,PP,T,Bryan Bulaga,C
20210912081095,53442,107.99,20.99,pass_forward,Pass Block,LT,0,0,0,47809,PP,T,Rashawn Slater,C
20210912081095,47809,108.05,20.08,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Montez Sweat,C
20210912081095,40089,106.06,25.09,pass_forward,Pass Block,RG,0,0,0,43441,PT,G,Oday Aboushi,C
20210912081095,43441,105.26,24.63,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Matt Ioannidis,C
20210912081095,41390,104.86,24.11,pass_forward,Pass Block,C,0,0,0,43441,PP,C,Corey Linsley,C
20210912081095,41959,105.55,23.07,pass_forward,Pass Block,LG,0,0,0,46082,PP,G,Matt Feiler,C
20210912081145,53627,80.11,30.68,pass_forward,Pass Block,HB,0,0,0,47956,PU,RB,Larry Rountree,C
20210912081145,41959,83.07,23.88,pass_forward,Pass Block,LG,0,0,0,46082,PP,G,Matt Feiler,C
20210912081145,48456,80.43,33.9,pass_forward,Pass Block,TE-iR,0,0,0,43441,PT,TE,Donald Parham,C
20210912081145,35462,82.63,31.14,pass_forward,Pass Block,RT,0,0,0,43441,PP,T,Bryan Bulaga,C
20210912081145,53442,85.09,27.03,pass_forward,Pass Block,LT,0,0,0,47809,PP,T,Rashawn Slater,C
20210912081145,40089,81.17,29.09,pass_forward,Pass Block,RG,0,0,0,43441,PT,G,Oday Aboushi,C
20210912081145,47956,81.2,29.16,pass_forward,Pass Rush,LILB,NA,NA,NA,NA,NA,OLB,Cole Holcomb,C
20210912081145,52414,85.97,28.98,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Justin Herbert,C
20210912081145,47809,85.72,26.94,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Montez Sweat,C
20210912081145,46082,83.95,23.8,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DT,Daron Payne,C
20210912081145,41390,79.61,30.9,pass_forward,Pass Block,C,0,0,0,46082,SW,C,Corey Linsley,C
20210912081145,43441,82.4,31.95,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Matt Ioannidis,C
20210912081145,53448,80.7,30.69,pass_forward,Pass Rush,RILB,NA,NA,NA,NA,NA,MLB,Jamin Davis,C
20210912081190,41390,65.11,24.98,pass_forward,Pass Block,C,0,0,0,43441,PT,C,Corey Linsley,C
20210912081190,52410,66.56,26.84,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,Chase Young,C
20210912081190,47956,65.99,23.83,pass_forward,Pass Rush,RILB,NA,NA,NA,NA,NA,OLB,Cole Holcomb,C
20210912081190,46082,63.27,23.16,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DT,Daron Payne,C
20210912081190,35462,67.42,26.52,pass_forward,Pass Block,RT,0,0,0,52410,PP,T,Bryan Bulaga,C
20210912081190,47809,65.28,18.47,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Montez Sweat,C
20210912081190,53442,66.24,19.65,pass_forward,Pass Block,LT,0,0,0,47809,PP,T,Rashawn Slater,C
20210912081190,43441,64.22,25.98,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Matt Ioannidis,C
20210912081190,52414,67.19,24.68,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Justin Herbert,C
20210912081190,41959,63.95,22.55,pass_forward,Pass Block,LG,0,0,0,46082,PP,G,Matt Feiler,C
20210912081190,40089,65.06,25.75,pass_forward,Pass Block,RG,0,0,0,43441,PP,G,Oday Aboushi,C
20210912081214,43441,57.69,30.53,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Matt Ioannidis,C
20210912081214,40089,58.12,30.3,pass_forward,Pass Block,RG,0,0,0,43441,PP,G,Oday Aboushi,C
20210912081214,52414,61.03,29.25,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Justin Herbert,C
20210912081214,53442,58.76,26.53,pass_forward,Pass Block,LT,0,0,0,47809,PP,T,Rashawn Slater,C
20210912081214,41959,57.84,26.8,pass_forward,Pass Block,LG,0,0,0,46082,PT,G,Matt Feiler,C
20210912081214,35462,61.46,30.7,pass_forward,Pass Block,RT,0,0,0,52410,PP,T,Bryan Bulaga,C
20210912081214,46082,55.48,28.63,pass_forward,Pass Rush,NRT,NA,NA,NA,NA,NA,DT,Daron Payne,C
20210912081214,41390,56.51,29.1,pass_forward,Pass Block,C,0,0,0,46082,PP,C,Corey Linsley,C
20210912081214,52410,62.01,30.21,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,DE,Chase Young,C
20210912081214,47809,58.33,25.9,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Montez Sweat,C
20210912081238,40089,33.56,24.47,pass_forward,Pass Block,RG,1,0,0,46082,PP,G,Oday Aboushi,I
20210912081238,52414,36.48,23.83,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Justin Herbert,I
20210912081238,41959,34.86,20.93,pass_forward,Pass Block,LG,1,0,0,44829,PP,G,Matt Feiler,I
20210912081238,35462,34.07,26.92,pass_forward,Pass Block,RT,1,0,0,52410,PP,T,Bryan Bulaga,I
20210912081238,46082,34.31,24.05,pass_forward,Pass Rush,NLT,NA,NA,NA,NA,NA,DT,Daron Payne,I
20210912081238,52637,35.22,19.09,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,James Smith-Williams,I
20210912081238,41390,34.71,23.47,pass_forward,Pass Block,C,0,0,0,46082,PT,C,Corey Linsley,I
20210912081238,44829,34.65,21.53,pass_forward,Pass Rush,RE,NA,NA,NA,NA,NA,DT,Jonathan Allen,I
20210912081238,52410,34.67,25.71,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,DE,Chase Young,I
20210912081238,53442,35.62,19.89,pass_forward,Pass Block,LT,0,0,0,44829,PT,T,Rashawn Slater,I
20210912081304,53442,30.94,26.1,pass_forward,Pass Block,LT,0,0,0,52637,PP,T,Rashawn Slater,I
20210912081304,52637,30.56,25.46,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,James Smith-Williams,I
20210912081304,46082,28.48,31.07,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Daron Payne,I
20210912081304,52414,32.82,28.73,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Justin Herbert,I
20210912081304,35462,31.97,31.28,pass_forward,Pass Block,RT,0,0,0,52410,PP,T,Bryan Bulaga,I
20210912081304,40089,29.51,31.76,pass_forward,Pass Block,RG,0,0,0,46082,SW,G,Oday Aboushi,I
20210912081304,44829,29.56,31.24,pass_forward,Pass Rush,RE,NA,NA,NA,NA,NA,DT,Jonathan Allen,I
20210912081304,52410,31.59,31.84,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,DE,Chase Young,I
20210912081304,41959,28.86,30.07,pass_forward,Pass Block,LG,0,0,0,44829,SW,G,Matt Feiler,I
20210912081304,41390,29.97,30.88,pass_forward,Pass Block,C,0,0,0,44829,PP,C,Corey Linsley,I
20210912081367,47811,33.7,24.76,pass_forward,Pass Rush,LE,NA,NA,NA,NA,NA,DT,Jerry Tillery,I
20210912081367,46117,33.43,28.03,pass_forward,Pass Rush,ROLB,NA,NA,NA,NA,NA,OLB,Uchenna Nwosu,I
20210912081367,35485,37.1,27.95,pass_forward,Pass Rush,NT,NA,NA,NA,NA,NA,NT,Linval Joseph,I
20210912081367,42348,36.21,27.4,pass_forward,Pass Block,RG,0,0,0,35485,CL,G,Brandon Scherff,I
20210912081367,46153,37.48,30.12,pass_forward,Pass Rush,RE,NA,NA,NA,NA,NA,DT,Justin Jones,I
20210912081367,45012,36.62,28.73,pass_forward,Pass Block,C,0,0,0,35485,PP,C,Chase Roullier,I
20210912081367,42352,36.9,29.56,pass_forward,Pass Block,LG,0,0,0,46153,PP,G,Ereck Flowers,I
20210912081367,53480,34.1,25.85,pass_forward,Pass Block,RT,0,0,0,47811,PP,T,Samuel Cosmi,I
20210912081367,30078,32.85,27.87,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Ryan Fitzpatrick,I
20210912081367,41475,34.67,29.26,pass_forward,Pass Block,LT,0,1,0,46117,PP,T,Charles Leno,I
20210912081431,53480,37.48,26.96,pass_forward,Pass Block,RT,0,0,0,46153,PP,T,Samuel Cosmi,I
20210912081431,53547,32.78,26.9,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,OLB,Chris Rumph,I
20210912081431,45012,37.95,31.68,pass_forward,Pass Block,C,0,0,0,47811,PP,C,Chase Roullier,I
20210912081431,46117,35.56,33.22,pass_forward,Pass Rush,ROLB,NA,NA,NA,NA,NA,OLB,Uchenna Nwosu,I
20210912081431,46153,37.69,26.16,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Justin Jones,I
20210912081431,41349,32.98,27.4,pass_forward,Pass Block,TE-iR,0,0,0,53547,CL,TE,Logan Thomas,I
20210912081431,41475,35.46,32.29,pass_forward,Pass Block,LT,0,0,0,46117,PP,T,Charles Leno,I
20210912081431,42348,39.61,29.42,pass_forward,Pass Block,RG,0,0,0,46153,PT,G,Brandon Scherff,I
20210912081431,42352,36.44,32.83,pass_forward,Pass Block,LG,0,0,0,47811,PT,G,Ereck Flowers,I
20210912081431,45481,33.62,26.41,pass_forward,Pass Block,TE-oR,0,0,0,53547,PP,TE,Ricky Seals-Jones,I
20210912081431,47811,37.72,32.74,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DT,Jerry Tillery,I
20210912081431,42831,33.4,29.7,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Taylor Heinicke,I
20210912081453,42348,35.41,29.07,pass_forward,Pass Block,RG,0,0,0,52431,PP,G,Brandon Scherff,I
20210912081453,42352,36.46,30.84,pass_forward,Pass Block,LG,0,0,0,46153,PP,G,Ereck Flowers,I
20210912081453,43292,35.93,28.11,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,OLB,Joey Bosa,I
20210912081453,45012,37.05,29.47,pass_forward,Pass Block,C,0,0,0,46153,SW,C,Chase Roullier,I
20210912081453,52431,34.91,29.74,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,ILB,Kenneth Murray,I
20210912081453,46117,35.88,36.53,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,OLB,Uchenna Nwosu,I
20210912081453,53480,35.45,27.61,pass_forward,Pass Block,RT,0,0,0,43292,PP,T,Samuel Cosmi,I
20210912081453,47811,37.64,28.59,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DT,Jerry Tillery,I
20210912081453,42831,33.21,29.99,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Taylor Heinicke,I
20210912081453,46153,37.18,30.91,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DT,Justin Jones,I
20210912081521,41959,82.73,28.78,pass_forward,Pass Block,LG,0,0,0,44829,PT,G,Matt Feiler,C
20210912081521,53442,84.14,26.23,pass_forward,Pass Block,LT,0,0,0,47809,PP,T,Rashawn Slater,C
20210912081521,52414,85.48,28.99,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Justin Herbert,C
20210912081521,45573,85.94,30.71,pass_forward,Pass Block,HB,0,0,0,47956,PU,RB,Austin Ekeler,C
20210912081521,52410,85.41,33.95,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,DE,Chase Young,C
20210912081521,40089,84.68,31.96,pass_forward,Pass Block,RG,0,0,0,43441,PP,G,Oday Aboushi,C
20210912081521,35462,85.58,32.81,pass_forward,Pass Block,RT,0,0,0,43441,PT,T,Bryan Bulaga,C
20210912081521,41390,83.38,29.55,pass_forward,Pass Block,C,0,0,0,44829,PP,C,Corey Linsley,C
20210912081521,44829,82.33,29.38,pass_forward,Pass Rush,NRT,NA,NA,NA,NA,NA,DT,Jonathan Allen,C
20210912081521,43441,84.79,32.43,pass_forward,Pass Rush,LE,NA,NA,NA,NA,NA,DT,Matt Ioannidis,C
20210912081521,47956,83.05,30.57,pass_forward,Pass Rush,LILB,NA,NA,NA,NA,NA,OLB,Cole Holcomb,C
20210912081521,47809,83.37,25.46,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Montez Sweat,C
20210912081545,53442,88.43,21.03,pass_forward,Pass Block,LT,0,0,0,47809,PP,T,Rashawn Slater,I
20210912081545,43441,87.65,24.49,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Matt Ioannidis,I
20210912081545,39998,84.32,28.36,pass_forward,Pass Rush,LILB,NA,NA,NA,NA,NA,OLB,Jon Bostic,I
20210912081545,47809,89.06,20.68,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Montez Sweat,I
20210912081545,52414,90.06,22.99,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Justin Herbert,I
20210912081545,41390,87.54,25.54,pass_forward,Pass Block,C,0,0,0,43441,PP,C,Corey Linsley,I
20210912081545,52410,81.9,24.43,pass_forward,Pass Rush,LEO,NA,NA,NA,NA,NA,DE,Chase Young,I
20210912081545,40089,83.69,25,pass_forward,Pass Block,RG,0,0,0,52410,PP,G,Oday Aboushi,I
20210912081545,35462,84.97,26.79,pass_forward,Pass Block,RT,0,0,0,52410,PT,T,Bryan Bulaga,I
20210912081545,44829,86.01,23.63,pass_forward,Pass Rush,RE,NA,NA,NA,NA,NA,DT,Jonathan Allen,I
20210912081545,41959,86.1,22.99,pass_forward,Pass Block,LG,1,0,0,44829,PP,G,Matt Feiler,I
20210912081599,35462,80.44,28.76,pass_forward,Pass Block,RT,0,0,0,52410,PP,T,Bryan Bulaga,C
20210912081599,52414,80.63,25.49,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Justin Herbert,C
20210912081599,47809,79.25,20.46,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Montez Sweat,C
20210912081599,53442,79.66,21.15,pass_forward,Pass Block,LT,0,0,0,47809,PP,T,Rashawn Slater,C
20210912081599,46082,78.65,28.75,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Daron Payne,C
20210912081599,52410,80.5,29.71,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,DE,Chase Young,C
20210912081599,41390,77.81,25.56,pass_forward,Pass Block,C,0,0,0,44829,PP,C,Corey Linsley,C
20210912081599,40089,79.17,28.12,pass_forward,Pass Block,RG,0,0,0,46082,PP,G,Oday Aboushi,C
20210912081599,44829,77.17,25.37,pass_forward,Pass Rush,NRT,NA,NA,NA,NA,NA,DT,Jonathan Allen,C
20210912081644,43441,71.57,25.11,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Matt Ioannidis,I
20210912081644,41959,69.53,25.42,pass_forward,Pass Block,LG,0,0,0,46082,PP,G,Matt Feiler,I
20210912081644,52414,72.67,17,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Justin Herbert,I
20210912081644,41390,69.53,26.28,pass_forward,Pass Block,C,0,0,0,46082,PT,C,Corey Linsley,I
20210912081644,53442,71.75,23.6,pass_forward,Pass Block,LT,0,0,0,47809,PP,T,Rashawn Slater,I
20210912081644,47809,70.87,21.92,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Montez Sweat,I
20210912081644,52410,67,26.25,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,DE,Chase Young,I
20210912081644,46082,67.37,25.01,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DT,Daron Payne,I
20210912081644,35462,70.61,29.27,pass_forward,Pass Block,RT,0,0,0,52410,PP,T,Bryan Bulaga,I
20210912081644,40089,70.56,26.19,pass_forward,Pass Block,RG,0,0,0,43441,PP,G,Oday Aboushi,I
20210912081675,41959,73.31,23,pass_forward,Pass Block,LG,0,0,0,46082,PP,G,Matt Feiler,C
20210912081675,53448,70.03,26.2,pass_forward,Pass Rush,RILB,NA,NA,NA,NA,NA,MLB,Jamin Davis,C
20210912081675,47809,71.98,25.08,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,Montez Sweat,C
20210912081675,46082,73.91,22.66,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DT,Daron Payne,C
20210912081675,53442,72.79,21.54,pass_forward,Pass Block,LT,0,0,0,46082,PT,T,Rashawn Slater,C
20210912081675,52414,75.23,26.48,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Justin Herbert,C
20210912081675,43441,71.15,28.67,pass_forward,Pass Rush,NLT,NA,NA,NA,NA,NA,DT,Matt Ioannidis,C
20210912081675,40089,71.41,27.97,pass_forward,Pass Block,RG,0,0,0,43441,PP,G,Oday Aboushi,C
20210912081675,41390,70.88,26.36,pass_forward,Pass Block,C,0,0,0,43441,PT,C,Corey Linsley,C
20210912081675,35462,73.97,27.74,pass_forward,Pass Block,RT,1,0,0,52410,PP,T,Bryan Bulaga,C
20210912081675,52410,74.35,27.92,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,DE,Chase Young,C
20210912081675,53627,69.58,30.94,pass_forward,Pass Block,HB-R,0,0,0,NA,NA,RB,Larry Rountree,C
20210912081710,35462,82.58,29.82,pass_forward,Pass Block,RT,0,0,0,52410,PP,T,Bryan Bulaga,C
20210912081710,43373,81.3,30.62,pass_forward,Pass Rush,SCBoL,NA,NA,NA,NA,NA,CB,Kendall Fuller,C
20210912081710,43441,79.59,26.16,pass_forward,Pass Rush,NLT,NA,NA,NA,NA,NA,DT,Matt Ioannidis,C
20210912081710,52637,82.54,21.76,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,James Smith-Williams,C
20210912081710,52414,83.44,26.25,pass_forward,Pass,QB,NA,NA,NA,NA,NA,QB,Justin Herbert,C
20210912081710,40089,81.25,29,pass_forward,Pass Block,RG,0,0,0,43373,PP,G,Oday Aboushi,C
20210912081710,53442,82.6,22.62,pass_forward,Pass Block,LT,0,0,0,52637,PP,T,Rashawn Slater,C
20210912081710,46082,78.31,25.97,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DT,Daron Payne,C
20210912081710,52410,83.38,30.56,pass_forward,Pass Rush,LOLB,NA,NA,NA,NA,NA,DE,Chase Young,C
20210912081710,41959,79.9,25.04,pass_forward,Pass Block,LG,0,0,0,46082,PP,G,Matt Feiler,C
20210912081710,41390,80.6,25.92,pass_forward,Pass Block,C,0,0,0,43441,PP,C,Corey Linsley,C
20210912081739,52637,62.91,27.06,pass_forward,Pass Rush,REO,NA,NA,NA,NA,NA,DE,James Smith-Williams,C
20210912081739,35462,66.88,32.96,pass_forward,Pass Block,RT,0,0,0,52410,PP,T,Bryan Bulaga,C
20210912081739,46082,64.18,25.08,pass_forward,Pass Rush,DRT,NA,NA,NA,NA,NA,DT,Daron Payne,C
20210912081739,43441,65.34,31.26,pass_forward,Pass Rush,DLT,NA,NA,NA,NA,NA,DT,Matt Ioannidis,C
