"playIdUnique","nflId","x","y","event","pff_role","pff_positionLinedUp","pff_beatenByDefender","pff_hitAllowed","pff_sackAllowed","pff_nflIdBlockedPlayer","pff_blockType","officialPosition","displayName","passResult","Distance_denied"
20210912061668,43296,77.14,27.65,"qb_sack","Pass Rush","RE",0,0,0,0,"0","DT","DeForest Buckner","S",3.2962099447699
20210912061668,47892,81.07,29.14,"qb_sack","Pass Rush","SCBR",0,0,0,0,"0","SS","Khari Willis","S",1.000199980004
20210912061668,41310,80.93,28.54,"qb_sack","Pass Block","RG",0,0,0,46618,"PP","G","Gabe Jackson","S",1.0601886624559
20210912061668,45009,79.87,29.45,"qb_sack","Pass Rush","LEO",0,0,0,0,"0","DE","Al-Quadin Muhammad","S",0.352278299076164
20210912061668,43447,80.47,30.07,"qb_sack","Pass Block","RT",0,0,0,45009,"PP","T","Brandon Shell","S",0.994032192637645
20210912061687,33107,87.72,25.34,"pass_forward","Pass Block","LT",0,0,0,53450,"SW","T","Duane Brown","C",3.28024389337134
20210912061687,43447,90,30.76,"pass_forward","Pass Block","RT",0,0,0,43296,"PT","T","Brandon Shell","C",3.88499678249545
20210912061687,45056,85.82,26.41,"pass_forward","Pass Block","C",0,0,0,46618,"SW","G","Kyle Fuller","C",2.32561819738323
20210912061687,53450,86.26,25.85,"pass_forward","Pass Rush","REO",0,0,0,0,"0","DE","Kwity Paye","C",2.7127292529849
20210912061687,43296,84.46,30.27,"pass_forward","Pass Rush","LE",0,0,0,0,"0","DT","DeForest Buckner","C",2.96602427501867
20210912061687,52477,86.64,26.47,"pass_forward","Pass Block","LG",0,0,0,46618,"PT","G","Damien Lewis","C",2.03982842415729
20210912061687,46618,87.11,24.77,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DT","Taylor Stallworth","C",3.7397593505465
20210912061687,41310,85.05,29.73,"pass_forward","Pass Block","RG",0,0,0,43296,"PP","G","Gabe Jackson","C",2.17186555753344
20210912061687,45009,89.47,31.68,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","DE","Al-Quadin Muhammad","C",4.12665724285407
20210912061687,38605,86.84,28.5,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Russell Wilson","C",0
20210912061745,43291,21.12,30.2,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Carson Wentz","I",0
20210912061745,41786,23.44,31.05,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DE","Kerry Hyder","I",2.47080958392184
20210912061745,46148,22.29,29.69,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DE","Rasheem Green","I",1.27632284317096
20210912061745,44943,21.8,31.88,"pass_forward","Pass Block","LT",0,0,0,40825,"PP","T","Julien Davenport","I",1.81240172147347
20210912061745,46075,22.92,30.57,"pass_forward","Pass Block","LG",0,0,0,46148,"SW","G","Quenton Nelson","I",1.83763434883004
20210912061745,43307,23.4,28.75,"pass_forward","Pass Block","C",0,1,0,41786,"SW","C","Ryan Kelly","I",0
20210912061745,42477,23.14,27.05,"pass_forward","Pass Block","RG",0,0,0,41786,"PT","G","Mark Glowinski","I",3.74204489550834
20210912061745,35493,23.72,26.35,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","OLB","Carlos Dunlap","I",4.64569693372264
20210912061745,46106,22.39,27.55,"pass_forward","Pass Block","RT",0,0,0,35493,"PP","T","Braden Smith","I",2.93860511127303
20210912061745,40825,21.73,32.53,"pass_forward","Pass Rush","REO",0,0,0,0,"0","OLB","Benson Mayowa","I",2.40852652051
20210912061824,46148,28.72,22.82,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DE","Rasheem Green","C",5.06565889100322
20210912061824,42477,25.81,21.32,"pass_forward","Pass Block","RG",0,0,0,46487,"PP","G","Mark Glowinski","C",2.98402412858877
20210912061824,35493,28.14,21.18,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","OLB","Carlos Dunlap","C",4.98197751901793
20210912061824,46487,26.22,20.58,"pass_forward","Pass Rush","LE",0,0,0,0,"0","NT","Poona Ford","C",3.80348524382572
20210912061824,44943,25.91,28.11,"pass_forward","Pass Block","LT",0,0,0,40825,"PP","T","Julien Davenport","C",5.18888234593925
20210912061824,46075,27.75,23.67,"pass_forward","Pass Block","LG",0,0,0,46148,"PP","G","Quenton Nelson","C",4.0676897620148
20210912061824,43307,26.93,22.14,"pass_forward","Pass Block","C",0,0,0,46487,"CL","C","Ryan Kelly","C",3.48367621916848
20210912061824,43291,23.69,23.42,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Carson Wentz","C",0
20210912061824,46106,26.79,21.03,"pass_forward","Pass Block","RT",0,0,0,35493,"PP","T","Braden Smith","C",3.91434541143216
20210912061824,40825,25.73,28.95,"pass_forward","Pass Rush","REO",0,0,0,0,"0","OLB","Benson Mayowa","C",5.89427688525064
20210912061865,46173,27.74,26.46,"pass_forward","Pass Block","HB-L",0,0,0,40825,"BH","RB","Nyheim Hines","I",6.61151268621637
20210912061865,43291,28.13,19.86,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Carson Wentz","I",0
20210912061865,46075,33.35,23.65,"pass_forward","Pass Block","LG",0,0,0,46148,"PP","G","Quenton Nelson","I",6.45077514722068
20210912061865,40825,29.62,26.39,"pass_forward","Pass Rush","REO",0,0,0,0,"0","OLB","Benson Mayowa","I",6.69783547125488
20210912061865,35493,31.5,15.43,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Carlos Dunlap","I",5.56612971462218
20210912061865,42477,34.09,19.4,"pass_forward","Pass Block","RG",0,0,0,46487,"PP","G","Mark Glowinski","I",5.97772531988549
20210912061865,44792,30.72,15.59,"pass_forward","Pass Block","TE-R",0,0,0,35493,"PP","TE","Mo Alie-Cox","I",4.99409651488635
20210912061865,53556,30.18,25.82,"pass_forward","Pass Block","TE-L",0,0,0,40825,"PP","TE","Kylen Granson","I",6.30270576816021
20210912061865,46148,34.04,23.58,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DE","Rasheem Green","I",6.9833015114629
20210912061865,43307,34.92,19.49,"pass_forward","Pass Block","C",0,0,0,46487,"PT","C","Ryan Kelly","I",6.80007352901423
20210912061865,44943,29.63,25.44,"pass_forward","Pass Block","LT",0,0,0,40825,"CL","T","Julien Davenport","I",5.77809657240168
20210912061865,46487,34.54,18.65,"pass_forward","Pass Rush","NLT",0,0,0,0,"0","NT","Poona Ford","I",6.52320473387123
20210912061921,52477,86.49,25.46,"pass_forward","Pass Block","LG",0,0,0,44957,"PA","G","Damien Lewis","C",7.09721776473007
20210912061921,38605,93.58,25.78,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Russell Wilson","C",0
20210912061921,53450,91.85,22.07,"pass_forward","Pass Rush","REO",0,0,0,0,"0","DE","Kwity Paye","C",4.09353148271758
20210912061921,45056,86.96,26.29,"pass_forward","Pass Block","C",0,0,0,44957,"PA","G","Kyle Fuller","C",6.63961595274908
20210912061921,33107,91.89,22.8,"pass_forward","Pass Block","LT",0,0,0,53450,"PA","T","Duane Brown","C",3.42585755687536
20210912061921,43447,93.09,28.58,"pass_forward","Pass Block","RT",0,0,0,45009,"PP","T","Brandon Shell","C",2.84255167059457
20210912061921,41310,87.02,28.26,"pass_forward","Pass Block","RG",0,0,0,43296,"PA","G","Gabe Jackson","C",7.0131305420618
20210912061921,44957,86.04,25.83,"pass_forward","Pass Rush","NRT",0,0,0,0,"0","DT","Grover Stewart","C",7.54016578067086
20210912061921,45009,93.79,28.18,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","DE","Al-Quadin Muhammad","C",2.40916998154966
20210912061921,43296,86.25,28.68,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DT","DeForest Buckner","C",7.88282309835759
20210912061945,33107,89.53,21.44,"pass_forward","Pass Block","LT",0,0,0,53450,"PP","T","Duane Brown","C",2.82028367367539
20210912061945,43447,88.8,26.13,"pass_forward","Pass Block","RT",0,0,0,45009,"PP","T","Brandon Shell","C",2.58321505105556
20210912061945,41310,87.18,25.83,"pass_forward","Pass Block","RG",0,0,0,44957,"PT","G","Gabe Jackson","C",2.21995495449795
20210912061945,44957,85.26,25.52,"pass_forward","Pass Rush","NLT",0,0,0,0,"0","DT","Grover Stewart","C",3.17050469168554
20210912061945,38605,87.87,23.72,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Russell Wilson","C",0
20210912061945,45056,85.76,24.75,"pass_forward","Pass Block","C",0,0,0,44957,"PP","G","Kyle Fuller","C",2.34797785338789
20210912061945,45009,88.2,26.63,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","DE","Al-Quadin Muhammad","C",2.92865156684779
20210912061945,53450,89.74,20.84,"pass_forward","Pass Rush","REO",0,0,0,0,"0","DE","Kwity Paye","C",3.43384624000551
20210912062011,41310,69.67,30.05,"pass_forward","Pass Block","RG",0,0,0,46105,"PP","G","Gabe Jackson","I",4.2709483724344
20210912062011,46133,71.44,25.22,"pass_forward","Pass Rush","RE",0,0,0,0,"0","DE","Tyquan Lewis","I",3.54564521631819
20210912062011,45056,70.64,27.46,"pass_forward","Pass Block","C",0,1,0,43296,"PP","G","Kyle Fuller","I",0
20210912062011,46105,67.86,30.41,"pass_forward","Pass Rush","LLB",0,0,0,0,"0","MLB","Shaquille Leonard","I",6.06864894354584
20210912062011,43447,74.04,31.11,"pass_forward","Pass Block","RT",0,0,0,47832,"PP","T","Brandon Shell","I",3.04198948058668
20210912062011,43296,71.96,27.67,"pass_forward","Pass Rush","LE",0,0,0,0,"0","DT","DeForest Buckner","I",1.58521291945279
20210912062011,33107,72.1,25.8,"pass_forward","Pass Block","LT",0,0,0,46133,"PP","T","Duane Brown","I",2.6994073423624
20210912062011,47832,73.87,32.12,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","DE","Ben Banogu","I",4.01896752910495
20210912062011,38605,73.48,28.12,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Russell Wilson","I",0
20210912062011,52477,68.39,27.52,"pass_forward","Pass Block","LG",0,0,0,46133,"SW","G","Damien Lewis","I",5.12524145772665
20210912062058,35562,17.03,21.16,"pass_forward","Pass Rush","NT",0,0,0,0,"0","DT","Al Woods","I",3.61365465975929
20210912062058,42477,17.03,22.57,"pass_forward","Pass Block","RG",0,0,0,35562,"CL","G","Mark Glowinski","I",3.360952246016
20210912062058,46075,16.97,24.42,"pass_forward","Pass Block","LG",0,0,0,46487,"PP","G","Quenton Nelson","I",3.8229438918195
20210912062058,43291,13.67,22.49,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Carson Wentz","I",0
20210912062058,44943,16.74,26.1,"pass_forward","Pass Block","LT",0,0,0,46487,"CL","T","Julien Davenport","I",4.7388817246266
20210912062058,46106,14.19,20.74,"pass_forward","Pass Block","RT",0,0,0,46148,"PP","T","Braden Smith","I",1.82562318127263
20210912062058,46487,18.46,27.62,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","NT","Poona Ford","I",7.01861809760298
20210912062058,46148,15.12,19.73,"pass_forward","Pass Rush","LE",0,0,0,0,"0","DE","Rasheem Green","I",3.11770749109021
20210912062058,43307,16.18,22.04,"pass_forward","Pass Block","C",0,0,0,35562,"PP","C","Ryan Kelly","I",2.55001960776775
20210912062111,42477,21.58,18.55,"pass_forward","Pass Block","RG",0,0,0,46487,"PP","G","Mark Glowinski","I",9.18969531595036
20210912062111,46075,25.19,27.75,"pass_forward","Pass Block","LG",0,0,0,35562,"PP","G","Quenton Nelson","I",5.82673150230899
20210912062111,43291,19.37,27.47,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Carson Wentz","I",0
20210912062111,46148,21.16,22.56,"pass_forward","Pass Rush","RE",0,0,0,0,"0","DE","Rasheem Green","I",5.22610753812051
20210912062111,46106,22.99,20.36,"pass_forward","Pass Block","RT",0,0,0,35493,"PP","T","Braden Smith","I",7.97850236573256
20210912062111,43307,25.42,20.19,"pass_forward","Pass Block","C",0,0,0,46487,"CL","C","Ryan Kelly","I",9.46577519276683
20210912062111,35493,20.27,26.65,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","OLB","Carlos Dunlap","I",1.21753850041795
20210912062111,46487,27.15,24.15,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","NT","Poona Ford","I",8.45877059625097
20210912062111,44943,19.63,23.49,"pass_forward","Pass Block","LT",0,0,0,46148,"PP","T","Julien Davenport","I",3.98848342105116
20210912062111,35562,25.73,26.86,"pass_forward","Pass Rush","NT",0,0,0,0,"0","DT","Al Woods","I",6.38918617665818
20210912062229,43447,69.38,32.87,"pass_forward","Pass Block","RT",0,0,0,46133,"PP","T","Brandon Shell","C",3.26049076060644
20210912062229,38605,70.1,29.69,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Russell Wilson","C",0
20210912062229,46133,68.99,33.78,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","DE","Tyquan Lewis","C",4.23794761647664
20210912062229,45009,70.24,23.96,"pass_forward","Pass Rush","REO",0,0,0,0,"0","DE","Al-Quadin Muhammad","C",5.73171004151466
20210912062229,44870,65.65,27.88,"pass_forward","Pass Block","C",0,0,0,44957,"PP","C","Ethan Pocic","C",4.80401915066956
20210912062229,41310,68.19,31.1,"pass_forward","Pass Block","RG",0,0,0,52759,"PP","G","Gabe Jackson","C",2.37406823827791
20210912062229,33107,69.58,24.89,"pass_forward","Pass Block","LT",0,0,0,45009,"PP","T","Duane Brown","C",4.82808450630268
20210912062229,52477,66.43,27.16,"pass_forward","Pass Block","LG",0,0,0,44957,"PT","G","Damien Lewis","C",4.45755538383988
20210912062229,44957,65.29,27.19,"pass_forward","Pass Rush","NRT",0,0,0,0,"0","DT","Grover Stewart","C",5.42089476009264
20210912062229,52759,69.17,31.23,"pass_forward","Pass Rush","LE",0,0,0,0,"0","DT","Chris Williams","C",1.79902751507585
20210912062253,46105,65.03,30.35,"qb_sack","Pass Rush","MLB",0,0,0,0,"0","MLB","Shaquille Leonard","S",0.864522989862044
20210912062253,43447,64.48,33.63,"qb_sack","Pass Block","RT",0,0,0,46133,"PP","T","Brandon Shell","S",4.03267901028584
20210912062253,47987,64.9,29.89,"qb_sack","Pass Block","HB-L",0,0,0,46105,"PU","RB","Travis Homer","S",0.78771822373232
20210912062253,46133,63.97,34.52,"qb_sack","Pass Rush","LE",0,0,0,0,"0","DE","Tyquan Lewis","S",5.03901776142931
20210912062253,43296,65.85,29.34,"qb_sack","Pass Rush","NT",0,0,0,0,"0","DT","DeForest Buckner","S",0.471699056602827
20210912062253,38605,65.68,29.78,"qb_sack","Pass","QB",0,0,0,0,"0","QB","Russell Wilson","S",0
20210912062253,33107,64.25,25.37,"qb_sack","Pass Block","LT",0,0,0,53450,"PT","T","Duane Brown","S",4.63605435688582
20210912062253,53450,61.7,23.84,"qb_sack","Pass Rush","RE",0,0,0,0,"0","DE","Kwity Paye","S",7.15010489433547
20210912062253,44870,64.48,27.36,"qb_sack","Pass Block","C",0,0,1,43296,"PP","C","Ethan Pocic","S",0
20210912062253,52477,62.2,24.85,"qb_sack","Pass Block","LG",0,0,0,53450,"PP","G","Damien Lewis","S",6.0345090935386
20210912062253,41310,63.2,29.88,"qb_sack","Pass Block","RG",0,0,0,46133,"PT","G","Gabe Jackson","S",2.48201531018647
20210912062301,43291,19.7,25.87,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Carson Wentz","I",0
20210912062301,35562,21.67,27.58,"pass_forward","Pass Rush","RE",0,0,0,0,"0","DT","Al Woods","I",2.60863949214912
20210912062301,40825,16.01,26.03,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Benson Mayowa","I",3.69346720575667
20210912062301,44943,16.76,27.63,"pass_forward","Pass Block","LT",0,0,0,40825,"PP","T","Julien Davenport","I",3.42654344784945
20210912062301,43307,23.21,26.36,"pass_forward","Pass Block","C",0,0,0,48198,"PP","C","Ryan Kelly","I",3.54403724585394
20210912062301,46075,21.33,28.52,"pass_forward","Pass Block","LG",0,0,0,35562,"PP","G","Quenton Nelson","I",3.11117341207461
20210912062301,42477,15.61,25.02,"pass_forward","Pass Block","RG",0,1,0,46487,"PP","G","Mark Glowinski","I",0
20210912062301,46487,19.47,26.01,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","NT","Poona Ford","I",0.269258240356726
20210912062301,48198,21.35,26.09,"pass_forward","Pass Rush","NT",0,0,0,0,"0","NT","Bryan Mone","I",1.66460205454637
20210912062301,46106,17.84,25,"pass_forward","Pass Block","RT",0,0,0,52456,"PP","T","Braden Smith","I",2.05341179503771
20210912062301,52456,17.98,24.11,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","DE","Darrell Taylor","I",2.46089414644352
20210912062347,52456,22.14,26.81,"qb_sack","Pass Rush","LOLB",0,0,0,0,"0","DE","Darrell Taylor","S",7.4318032804966
20210912062347,42477,20.95,26.37,"qb_sack","Pass Block","RG",0,0,0,41786,"PT","G","Mark Glowinski","S",6.3736018074555
20210912062347,41786,17.56,26.16,"qb_sack","Pass Rush","LE",0,0,0,0,"0","DE","Kerry Hyder","S",3.37831318856023
20210912062347,46075,22.75,28.33,"qb_sack","Pass Block","LG",0,0,0,52456,"CL","G","Quenton Nelson","S",7.92204519047954
20210912062347,40825,15.25,27.62,"qb_sack","Pass Rush","REO",0,0,0,0,"0","OLB","Benson Mayowa","S",0.676239602507867
20210912062347,46106,18.18,26.86,"qb_sack","Pass Block","RT",0,0,0,41786,"PP","T","Braden Smith","S",3.58979108027194
20210912062347,44943,16.85,29.73,"qb_sack","Pass Block","LT",0,0,1,40825,"PP","T","Julien Davenport","S",0
20210912062347,44818,22.39,26.34,"qb_sack","Pass Rush","LLB",0,0,0,0,"0","SS","Jamal Adams","S",7.77365422436578
20210912062347,43291,14.83,28.15,"qb_sack","Pass","QB",0,0,0,0,"0","QB","Carson Wentz","S",0
20210912062347,43307,21.39,27.77,"qb_sack","Pass Block","C",0,0,0,52456,"PP","C","Ryan Kelly","S",6.57099688023058
20210912062419,41310,59.31,23.38,"pass_forward","Pass Block","RG",0,0,0,46618,"PA","G","Gabe Jackson","C",10.4658396700886
20210912062419,52477,59.97,19.04,"pass_forward","Pass Block","LG",0,0,0,53450,"PA","G","Damien Lewis","C",13.7339651958202
20210912062419,43296,59.32,24.74,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DT","DeForest Buckner","C",9.46980992417483
20210912062419,43447,60.38,25.34,"pass_forward","Pass Block","RT",0,0,0,43296,"PA","T","Brandon Shell","C",8.29569165290031
20210912062419,53450,59.68,20.87,"pass_forward","Pass Rush","REO",0,0,0,0,"0","DE","Kwity Paye","C",12.2770191821957
20210912062419,45056,59.89,23.06,"pass_forward","Pass Block","C",0,0,0,46618,"PA","G","Kyle Fuller","C",10.3501207722422
20210912062419,45009,61.04,32.01,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","DE","Al-Quadin Muhammad","C",5.1478150704935
20210912062419,38605,66.14,31.31,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Russell Wilson","C",0
20210912062419,33107,62.17,18.98,"pass_forward","Pass Block","LT",0,0,0,53450,"PA","T","Duane Brown","C",12.9533702178236
20210912062419,46618,57.12,23.47,"pass_forward","Pass Rush","NRT",0,0,0,0,"0","DT","Taylor Stallworth","C",11.9509832231495
2021091206245,43291,53.3,27.76,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Carson Wentz","C",0
2021091206245,52456,56.43,29.01,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","DE","Darrell Taylor","C",3.37037089947086
2021091206245,46106,55.63,29.12,"pass_forward","Pass Block","RT",0,0,0,52456,"PP","T","Braden Smith","C",2.69786952983276
2021091206245,42477,50.97,27.32,"pass_forward","Pass Block","RG",0,0,0,46487,"PP","G","Mark Glowinski","C",2.37118114027587
2021091206245,44943,54.15,24.36,"pass_forward","Pass Block","LT",0,0,0,46148,"PP","T","Julien Davenport","C",3.50463978177501
2021091206245,46075,52.78,25.88,"pass_forward","Pass Block","LG",0,0,0,48198,"PT","G","Quenton Nelson","C",1.95058965443786
2021091206245,46487,50.76,26.95,"pass_forward","Pass Rush","LE",0,0,0,0,"0","NT","Poona Ford","C",2.6660270066149
2021091206245,46148,54.89,24.73,"pass_forward","Pass Rush","REO",0,0,0,0,"0","DE","Rasheem Green","C",3.42184160942613
2021091206245,43307,50.38,26.19,"pass_forward","Pass Block","C",0,0,0,48198,"PP","C","Ryan Kelly","C",3.31531295656986
2021091206245,48198,49.79,26.74,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","NT","Bryan Mone","C",3.65520177281638
20210912062609,45056,77.78,25.27,"pass_forward","Pass Block","C",0,0,0,44957,"PA","G","Kyle Fuller","C",5.07394323972982
20210912062609,43447,82.76,27.48,"pass_forward","Pass Block","RT",0,0,0,45009,"PA","T","Brandon Shell","C",3.41036654921432
20210912062609,38605,82.71,24.07,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Russell Wilson","C",0
20210912062609,33107,79.12,20.89,"pass_forward","Pass Block","LT",0,0,0,53450,"PA","T","Duane Brown","C",4.79588365163292
20210912062609,43296,79.98,25.91,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DT","DeForest Buckner","C",3.29218772247269
20210912062609,45009,82.96,28.17,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","DE","Al-Quadin Muhammad","C",4.10761487970818
20210912062609,44957,75.79,25.8,"pass_forward","Pass Rush","NRT",0,0,0,0,"0","DT","Grover Stewart","C",7.13297273231854
20210912062609,41310,80.67,25.63,"pass_forward","Pass Block","RG",0,0,0,43296,"PA","G","Gabe Jackson","C",2.56811214708392
20210912062609,52477,74.53,25.99,"pass_forward","Pass Block","LG",0,0,0,44957,"PA","G","Damien Lewis","C",8.40230920640272
20210912062609,53450,78.36,20.02,"pass_forward","Pass Rush","REO",0,0,0,0,"0","DE","Kwity Paye","C",5.94348382684768
20210912062676,41310,65.89,30.85,"pass_forward","Pass Block","RG",0,0,0,43296,"CL","G","Gabe Jackson","I",3.22552321337175
20210912062676,47832,68.43,32.61,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","DE","Ben Banogu","I",2.82821498475629
20210912062676,46133,68.17,29.93,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DE","Tyquan Lewis","I",0.786384130053501
20210912062676,43296,65.82,29.98,"pass_forward","Pass Rush","RE",0,0,0,0,"0","DT","DeForest Buckner","I",3.13359218788917
20210912062676,33107,69.05,26.53,"pass_forward","Pass Block","LT",0,0,0,53450,"PP","T","Duane Brown","I",3.30151480384383
20210912062676,38605,68.95,29.83,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Russell Wilson","I",0
20210912062676,53450,70.14,25.54,"pass_forward","Pass Rush","REO",0,0,0,0,"0","DE","Kwity Paye","I",4.45198831984092
20210912062676,52477,67.81,29.19,"pass_forward","Pass Block","LG",0,1,0,46133,"PP","G","Damien Lewis","I",0
20210912062676,43447,68.35,31.59,"pass_forward","Pass Block","RT",0,0,0,47832,"PP","T","Brandon Shell","I",1.85946228786712
20210912062676,45056,67.01,30.2,"pass_forward","Pass Block","C",0,0,0,46133,"SW","G","Kyle Fuller","I",1.97496835417684
20210912062760,46075,17.06,31.03,"pass_forward","Pass Block","LG",0,0,0,46148,"SR","G","Quenton Nelson","C",5.02502736310958
20210912062760,40825,17.81,31,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","OLB","Benson Mayowa","C",5.73509372198921
20210912062760,43291,12.28,29.48,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Carson Wentz","C",0
20210912062760,42477,15.84,29.35,"pass_forward","Pass Block","RG",0,0,0,41786,"PT","G","Mark Glowinski","C",3.56237280474686
20210912062760,46106,13.01,28.37,"pass_forward","Pass Block","RT",0,0,0,35493,"PP","T","Braden Smith","C",1.32853302555864
20210912062760,46148,12.42,33.46,"pass_forward","Pass Rush","RE",0,0,0,0,"0","DE","Rasheem Green","C",3.98246155034798
20210912062760,35493,13.16,27.63,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","OLB","Carlos Dunlap","C",2.04863369102434
20210912062760,44943,13.16,32.69,"pass_forward","Pass Block","LT",0,0,0,46148,"PP","T","Julien Davenport","C",3.32843807212933
20210912062760,43307,15.94,30.01,"pass_forward","Pass Block","C",0,0,0,41786,"PP","C","Ryan Kelly","C",3.69817522570254
20210912062760,41786,17.06,30.18,"pass_forward","Pass Rush","LE",0,0,0,0,"0","DE","Kerry Hyder","C",4.83098333675454
20210912062868,46487,66.69,22.97,"pass_forward","Pass Rush","RE",0,0,0,0,"0","NT","Poona Ford","I",6.22739913607599
20210912062868,46148,69.63,27.96,"pass_forward","Pass Rush","LEO",0,0,0,0,"0","DE","Rasheem Green","I",2.51872983862899
20210912062868,42477,69.86,27.46,"pass_forward","Pass Block","RG",0,0,0,46148,"PP","G","Mark Glowinski","I",2.07646333943077
20210912062868,44943,69.87,24.26,"pass_forward","Pass Block","LT",0,0,0,41786,"PP","T","Julien Davenport","I",3.00166620396072
20210912062868,43291,71.75,26.6,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Carson Wentz","I",0
20210912062868,41786,68.61,24.6,"pass_forward","Pass Rush","REO",0,0,0,0,"0","DE","Kerry Hyder","I",3.72284837187872
20210912062868,48198,69.22,29.31,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","NT","Bryan Mone","I",3.70742498238332
20210912062868,46106,70.26,28.55,"pass_forward","Pass Block","RT",0,0,0,46148,"SR","T","Braden Smith","I",2.45409861252558
20210912062868,46075,67.2,23.07,"pass_forward","Pass Block","LG",0,0,0,46487,"PP","G","Quenton Nelson","I",5.75876722919064
20210912062914,46148,60.34,24.59,"pass_forward","Pass Rush","ROLB",0,0,0,0,"0","DE","Rasheem Green","C",5.31654022838161
20210912062914,43291,62.54,29.43,"pass_forward","Pass","QB",0,0,0,0,"0","QB","Carson Wentz","C",0
20210912062914,46106,61.49,33.02,"pass_forward","Pass Block","RT",0,0,0,52435,"PP","T","Braden Smith","C",3.74040104801611
20210912062914,46487,60.17,25.54,"pass_forward","Pass Rush","RE",0,0,0,0,"0","NT","Poona Ford","C",4.55510702398967
20210912062914,42477,60.36,30.13,"pass_forward","Pass Block","RG",0,0,0,41786,"SR","G","Mark Glowinski","C",2.28962879087419
20210912062914,52435,61.02,33.92,"pass_forward","Pass Rush","LOLB",0,0,0,0,"0","OLB","Jordyn Brooks","C",4.74030589730241
20210912062914,48198,58.14,29.57,"pass_forward","Pass Rush","NT",0,0,0,0,"0","NT","Bryan Mone","C",4.40222670929156
20210912062914,41786,59.55,29.79,"pass_forward","Pass Rush","LE",0,0,0,0,"0","DE","Kerry Hyder","C",3.01159426218075
20210912062914,43307,59.76,28.59,"pass_forward","Pass Block","C",0,0,0,48198,"SR","C","Ryan Kelly","C",2.90413498308877
20210912062914,46075,60.34,26.09,"pass_forward","Pass Block","LG",0,0,0,46487,"PP","G","Quenton Nelson","C",3.9994499621823
20210912062964,44943,51.28,22.67,"pass_forward","Pass Block","LT",0,0,0,41786,"PP","T","Julien Davenport","C",3.26534837345114
20210912062964,42477,49.05,27.52,"pass_forward","Pass Block","RG",0,0,0,35562,"PP","G","Mark Glowinski","C",3.31917158339246
20210912062964,46148,46.16,25.8,"pass_forward","Pass Rush","DRT",0,0,0,0,"0","DE","Rasheem Green","C",5.77042459442977
20210912062964,35562,48.18,27.57,"pass_forward","Pass Rush","DLT",0,0,0,0,"0","DT","Al Woods","C",4.11734137520804
20210912062964,41786,52.07,22.92,"pass_forward","Pass Rush","REO",0,0,0,0,"0","DE","Kerry Hyder","C",2.95332016550864
20210912062964,46075,47.17,25.87,"pass_forward","Pass Block","LG",0,0,0,46148,"PP","G","Quenton Nelson","C",4.76
